Key,Mean,Std
AXIS2-1295,2.5,0.7071067811865476
AXIS2-1023,2,0
AXIS2-4070,1,0
AXIS2-3964,1,0
AXIS2-2564,1,0
AXIS2-5883,1,0
AXIS2-1954,2,0
AXIS2-2322,1,0
AXIS2-5054,1,0
AXIS2-2899,2,0
AXIS2-3618,1,0
AXIS2-5415,2,0
AXIS2-1541,1.5,0.7071067811865476
AXIS2-5059,1,0
AXIS2-6024,1,0
AXIS2-1862,2,0
AXIS2-3139,1,0
AXIS2-1201,2,0
AXIS2-3624,1,0
AXIS2-1658,1.6666666666666667,1.1547005383792517
AXIS2-5640,2,0
AXIS2-3017,1.5,0.7071067811865476
AXIS2-5538,1,0
AXIS2-2963,3,0
AXIS2-1175,3,0
AXIS2-5424,1,0
AXIS2-2294,2,0
AXIS2-1178,2,0
AXIS2-1527,1.5,0.7071067811865476
AXIS2-2375,4,0
AXIS2-1089,2,0
AXIS2-1899,2,0
AXIS2-1703,2,0
AXIS2-2945,1,0
AXIS2-5238,2,0
AXIS2-6004,1,0
AXIS2-3204,2,0
AXIS2-990,1,0
AXIS2-2694,2,0
AXIS2-3099,1.4,0.5477225575051661
AXIS2-5088,2,0
AXIS2-2720,2,0
AXIS2-5581,1,0
AXIS2-3625,1,0
AXIS2-1950,2,0
AXIS2-5441,2,0
AXIS2-3496,1,0
AXIS2-5116,2,0
AXIS2-1597,2,0
AXIS2-4771,3,0
AXIS2-3765,1,0
AXIS2-5248,2,0
AXIS2-4978,1,0
AXIS2-1510,2,0
AXIS2-2713,2,0
AXIS2-2118,2,0
AXIS2-5159,1,0
AXIS2-5602,2,0
AXIS2-1239,2,0
AXIS2-5699,1,0
AXIS2-1829,1,0
AXIS2-805,2,0
AXIS2-3379,1,0
AXIS2-5863,1,0
AXIS2-2976,2,0
AXIS2-2636,2,0
AXIS2-5719,2,0
AXIS2-2214,2,0
AXIS2-2450,2,0
AXIS2-2295,2,0
AXIS2-3141,2,0
AXIS2-2682,1.5,0.7071067811865476
AXIS2-2626,1,0
AXIS2-5876,1,0
AXIS2-3001,2,0
AXIS2-2191,2,0
AXIS2-1327,1,0
AXIS2-1701,2,0
AXIS2-4450,1,0
AXIS2-2733,2,0
AXIS2-4779,2,0
AXIS2-4888,1,0
AXIS2-5691,1,0
AXIS2-74,2,0
AXIS2-2860,2,1.4142135623730951
AXIS2-959,2,0
AXIS2-4263,1.3333333333333333,0.5773502691896257
AXIS2-1570,1.5,0.7071067811865476
AXIS2-2287,2,0
AXIS2-5162,1,0
AXIS2-1362,1,0
AXIS2-2941,1,0
AXIS2-1129,1.6666666666666667,0.5773502691896257
AXIS2-2279,2,0
AXIS2-4584,1,0
AXIS2-1871,3,0
AXIS2-3529,1,0
AXIS2-981,2,0
AXIS2-2383,1,0
AXIS2-3336,1,0
AXIS2-3970,2,0
AXIS2-2550,2,0
AXIS2-2801,2,0
AXIS2-4279,2,0
AXIS2-2641,2,0
AXIS2-5748,1,0
AXIS2-5020,2,0
AXIS2-1927,1,0
AXIS2-5746,2,0
AXIS2-3574,1,0
AXIS2-2431,1,0
AXIS2-1449,1.5,0.7071067811865476
AXIS2-2066,2,0
AXIS2-1082,2,0
AXIS2-1280,2,0
AXIS2-1116,2,0
AXIS2-1584,2,0
AXIS2-1564,1.5,0.7071067811865476
AXIS2-1363,1,0
AXIS2-3239,1,0
AXIS2-3538,1.5,0.7071067811865476
AXIS2-4337,1.6666666666666667,0.5773502691896257
AXIS2-2695,3,0
AXIS2-2302,2,0
AXIS2-2423,2,0
AXIS2-3441,1,0
AXIS2-1470,2,0
AXIS2-5667,1,0
AXIS2-3410,1,0
AXIS2-2243,1.5,0.7071067811865476
AXIS2-1376,1.5,0.7071067811865476
AXIS2-1106,1,0
AXIS2-2398,2,0
AXIS2-112,1,0
AXIS2-1700,2,0
AXIS2-747,1,0
AXIS2-3076,2,0
AXIS2-3835,1,0
AXIS2-1264,2,0
AXIS2-4224,1,0
AXIS2-962,2,0
AXIS2-3189,1,0
AXIS2-2231,2,0
AXIS2-2645,2,0
CAMEL-12263,1,0
CAMEL-17565,1,0
CAMEL-1064,1,0
CAMEL-17046,1,0
CAMEL-5864,2,0
CAMEL-14724,1,0
CAMEL-5826,1,0
CAMEL-4149,1,0
CAMEL-5112,1,0
CAMEL-8086,1,0
CAMEL-13038,1,0
CAMEL-7303,1,0
CAMEL-6079,1,0
CAMEL-16925,1,0
CAMEL-9876,1,0
CAMEL-11370,1,0
CAMEL-14372,2,0
CAMEL-14971,1,0
CAMEL-4487,1,0
CAMEL-7600,1,0
CAMEL-6791,1,0
CAMEL-15214,1,0
CAMEL-12256,1,0
CAMEL-10616,2,0
CAMEL-5282,1,0
CAMEL-4915,1,0
CAMEL-9926,1,0
CAMEL-12471,1,0
CAMEL-8947,1,0
CAMEL-8286,2,0
CAMEL-10449,1,0
CAMEL-7418,1,0
CAMEL-6652,1,0
CAMEL-3856,1,0
CAMEL-14193,1,0
CAMEL-5429,1,0
CAMEL-3433,1,0
CAMEL-6124,1,0
CAMEL-15347,1,0
CAMEL-13121,1,0
CAMEL-16978,1,0
CAMEL-15332,1,0
CAMEL-14243,1,0
CAMEL-10394,1,0
CAMEL-15166,1,0
CAMEL-8077,1,0
CAMEL-12626,1,0
CAMEL-10728,1,0
CAMEL-13047,1.5,0.7071067811865476
CAMEL-10206,1,0
CAMEL-15623,2,0
CAMEL-7479,1,0
CAMEL-17048,1,0
CAMEL-9316,1,0
CAMEL-4025,1,0
CAMEL-15000,1,0
CAMEL-2232,1,0
CAMEL-9125,2,0
CAMEL-2067,2,0
CAMEL-5684,1,0
CAMEL-15811,1,0
CAMEL-17043,1,0
CAMEL-17486,1,0
CAMEL-11088,1,0
CAMEL-15807,1,0
CAMEL-173,1,0
CAMEL-5816,1,0
CAMEL-2360,1,0
CAMEL-5251,1,0
CAMEL-8327,1,0
CAMEL-11111,1,0
CAMEL-4010,1,0
CAMEL-15596,1,0
CAMEL-8360,1,0
CAMEL-9319,1,0
CAMEL-13737,1,0
CAMEL-9164,1,0
CAMEL-15082,1,0
CAMEL-16109,1,0
CAMEL-5908,1,0
CAMEL-13781,1,0
CAMEL-10192,1,0
CAMEL-7440,1,0
CAMEL-6060,2,0
CAMEL-15325,1,0
CAMEL-5106,1,0
CAMEL-5358,1,0
CAMEL-5720,1,0
CAMEL-16197,1,0
CAMEL-15336,1,0
CAMEL-14008,1,0
CAMEL-17579,1,0
CAMEL-16795,2,0
CAMEL-1519,1,0
CAMEL-7298,1,0
CAMEL-7836,1,0
CAMEL-10439,1,0
CAMEL-11266,1,0
CAMEL-6376,1,0
CAMEL-4105,2,0
CAMEL-12980,1,0
CAMEL-7125,1,0
CAMEL-12195,1,0
CAMEL-16776,1,0
CAMEL-7367,1,0
CAMEL-6825,1,0
CAMEL-6752,1,0
CAMEL-14299,1,0
CAMEL-8860,1,0
CAMEL-14922,1,0
CAMEL-14854,1,0
CAMEL-6478,1,0
CAMEL-510,1,0
CAMEL-17015,1,0
CAMEL-16587,2,0
CAMEL-16503,1,0
CAMEL-14965,1,0
CAMEL-10241,1,0
CAMEL-5731,1,0
CAMEL-13050,1,0
CAMEL-8227,1,0
CAMEL-13510,1,0
CAMEL-13560,1,0
CAMEL-16567,1,0
CAMEL-17055,1,0
CAMEL-4265,1,0
CAMEL-9741,1,0
CAMEL-9576,1,0
CAMEL-14231,1,0
CAMEL-14298,1,0
CAMEL-924,1,0
CAMEL-9921,1,0
CAMEL-16932,1,0
CAMEL-17183,2,0
CAMEL-7731,1,0
CAMEL-7784,1,0
CAMEL-4908,1,0
CAMEL-14959,1,0
CAMEL-16410,1,0
CAMEL-4171,1,0
CAMEL-17582,2,0
CAMEL-16316,1,0
CAMEL-16082,1,0
CAMEL-9040,1,0
CAMEL-10195,1,0
CAMEL-166,2,0
CAMEL-9340,2,0
CAMEL-12861,1,0
CAMEL-9084,1,0
CAMEL-4871,1,0
CAMEL-9807,1,0
CAMEL-13873,1,0
CAMEL-9619,1,0
CAMEL-974,1,0
CAMEL-17912,1,0
CAMEL-16418,1,0
CAMEL-14333,1,0
CAMEL-18202,1,0
CAMEL-16638,1,0
CAMEL-4324,1,0
CAMEL-16377,1,0
CAMEL-12094,1,0
CAMEL-1504,1,0
CAMEL-14703,2,0
CAMEL-16916,1,0
CAMEL-18094,1,0
CAMEL-2642,1,0
CAMEL-9215,1,0
CAMEL-14653,1,0
CAMEL-17367,1,0
CAMEL-17738,1,0
CAMEL-17202,1,0
CAMEL-15928,1,0
CAMEL-7732,1,0
CAMEL-4959,1,0
CAMEL-16553,1,0
CAMEL-17866,1,0
CAMEL-7565,1,0
CAMEL-1771,1,0
CAMEL-6720,1,0
CAMEL-12906,1,0
CAMEL-6336,1,0
CAMEL-13941,1,0
CAMEL-11677,1.5,0.7071067811865476
CAMEL-12060,1,0
CAMEL-12843,1,0
CAMEL-15148,1,0
CAMEL-9237,1,0
CAMEL-8369,1,0
CAMEL-15245,1,0
CAMEL-11009,1,0
CAMEL-4925,1,0
CAMEL-12838,1,0
CAMEL-11595,1,0
CAMEL-13092,1,0
CAMEL-15281,1,0
CAMEL-8680,1,0
CAMEL-13376,1,0
CAMEL-17906,1,0
CAMEL-10443,1,0
CAMEL-8796,1,0
CAMEL-9713,1,0
CAMEL-17514,1,0
CAMEL-15480,2,0
CAMEL-10238,1.6666666666666667,0.5773502691896257
CAMEL-1769,1,0
CAMEL-12947,1,0
CAMEL-12451,1,0
CAMEL-2475,1,0
CAMEL-10093,1,0
CAMEL-11179,1,0
CAMEL-13162,2,0
CAMEL-14156,1,0
CAMEL-4751,1,0
CAMEL-10247,1,0
CAMEL-4231,2,0
CAMEL-17118,2,0
CAMEL-12610,1,0
CAMEL-12101,1,0
CAMEL-6404,1,0
CAMEL-4026,1,0
CAMEL-4483,2,0
CAMEL-16696,2,0
CAMEL-6735,1,0
CAMEL-13461,1,0
CAMEL-16665,1,0
CAMEL-14318,1,0
CAMEL-2487,2,0
CAMEL-9378,1,0
CAMEL-6256,2,0
CAMEL-15355,3,0
CAMEL-10653,1,0
CAMEL-10526,2,0
CAMEL-16808,1,0
CAMEL-9107,1,0
CAMEL-13407,1,0
CAMEL-11690,1,0
CAMEL-16934,1,0
CAMEL-6712,1,0
CAMEL-9670,1,0
CAMEL-7385,1,0
CAMEL-5066,1,0
CAMEL-9643,1,0
CAMEL-13373,1,0
CAMEL-9027,1,0
CAMEL-9200,1,0
CAMEL-10802,1,0
CAMEL-15555,1,0
CAMEL-13171,1,0
CAMEL-12511,1,0
CAMEL-13374,1,0
CAMEL-11029,1,0
CAMEL-17588,1,0
CAMEL-6750,1,0
CAMEL-12271,1,0
CAMEL-10582,1,0
CAMEL-2826,1,0
CAMEL-7276,1,0
CAMEL-14931,1,0
CAMEL-6535,3,0
CAMEL-9235,1,0
CAMEL-17374,1,0
CAMEL-8798,1,0
CAMEL-12141,1,0
CAMEL-11523,1,0
CAMEL-6871,1,0
CAMEL-9581,1,0
CAMEL-10492,1,0
CAMEL-17298,1,0
CAMEL-18130,1,0
CAMEL-2165,1,0
CAMEL-13553,1,0
CAMEL-10249,1,0
CAMEL-11620,1,0
CAMEL-457,1,0
CAMEL-17200,3,0
CAMEL-16538,3,0
CAMEL-12812,1,0
CAMEL-17925,1,0
CAMEL-11299,1,0
CAMEL-13270,1,0
CAMEL-10741,2,0
CAMEL-10985,1,0
CAMEL-5699,1,0
CAMEL-11482,1,0
CAMEL-14488,1,0
CAMEL-17132,3,0
CAMEL-4137,1,0
CAMEL-15410,1,0
CAMEL-5312,1,0
CAMEL-16068,1,0
CAMEL-9259,1,0
CAMEL-12635,1,0
CAMEL-11947,1,0
CAMEL-15486,1,0
CAMEL-8914,1,0
CAMEL-13030,1.5,0.7071067811865476
CAMEL-7739,1,0
CAMEL-18119,1,0
CAMEL-15243,1,0
CAMEL-16378,1,0
CAMEL-5913,1,0
CAMEL-10277,1,0
CAMEL-15157,1,0
CAMEL-14708,1,0
CAMEL-16296,1,0
CAMEL-3950,1,0
CAMEL-15564,1,0
CAMEL-18182,1,0
CAMEL-18134,1,0
CAMEL-2377,1,0
CAMEL-9894,1,0
CAMEL-5376,1.5,0.7071067811865476
CAMEL-14237,1,0
CAMEL-6783,1,0
CAMEL-5218,1,0
CAMEL-14982,1,0
CAMEL-3473,1,0
CAMEL-3727,1,0
CAMEL-6024,1,0
CAMEL-16000,1,0
CAMEL-15025,1,0
CAMEL-8163,1,0
CAMEL-6779,1,0
CAMEL-420,1,0
CAMEL-15971,1,0
CAMEL-7398,1,0
CAMEL-4489,1,0
CAMEL-11792,1,0
CAMEL-16158,1,0
CAMEL-10360,1,0
CAMEL-5485,1,0
CAMEL-4546,1,0
CAMEL-17618,1,0
CAMEL-2277,1,0
CAMEL-16688,1,0
CAMEL-18097,3,0
CAMEL-16754,2,0
CAMEL-10349,1,0
CAMEL-9123,1,0
CAMEL-9863,1,0
CAMEL-5299,1,0
CAMEL-1021,1,0
CAMEL-9171,1,0
CAMEL-8556,1,0
CAMEL-15017,1,0
CAMEL-12974,1,0
CAMEL-15363,1,0
CAMEL-9698,1,0
CAMEL-15206,1,0
CAMEL-17189,1,0
CAMEL-3237,1,0
CAMEL-4948,2,0
CAMEL-15743,1,0
CAMEL-10429,1,0
CAMEL-16559,1,0
CAMEL-8231,1,0
CAMEL-11273,1,0
CAMEL-18133,1,0
CAMEL-10634,1,0
CAMEL-11467,1,0
CAMEL-9970,1,0
CAMEL-10162,1,0
CAMEL-6152,1,0
CAMEL-17602,2,0
CAMEL-3716,1,0
CAMEL-17520,1,0
CAMEL-15307,2,0
CAMEL-11235,1,0
CAMEL-14849,3,0
CAMEL-9406,1,0
CAMEL-14059,1,0
CAMEL-1711,1,0
CAMEL-17577,1,0
CAMEL-7906,1,0
CAMEL-14117,1,0
CAMEL-5592,1,0
CAMEL-4640,1,0
CAMEL-16086,1,0
CAMEL-3713,1,0
CAMEL-5631,1,0
CAMEL-1463,1,0
CAMEL-14442,1,0
CAMEL-17501,1,0
CAMEL-11672,2,0
CAMEL-851,1,0
CAMEL-5195,1,0
CAMEL-18083,1,0
CAMEL-10259,1,0
CAMEL-14277,1,0
CAMEL-1022,1,0
CAMEL-3795,1,0
CAMEL-16555,1,0
CAMEL-13123,2,0
CAMEL-8746,1,0
CAMEL-3081,1,0
CAMEL-9421,1,0
CAMEL-10364,1,0
CAMEL-7586,1,0
CAMEL-17886,1,0
CAMEL-9313,1,0
CAMEL-9130,3,0
CAMEL-4696,1,0
CAMEL-8435,1,0
CAMEL-2635,1,0
CAMEL-7411,1,0
CAMEL-6672,1,0
CAMEL-8853,1,0
CAMEL-8352,1,0
CAMEL-16812,1,0
CAMEL-17883,1,0
CAMEL-11906,1,0
CAMEL-12727,1,0
CAMEL-3388,1,0
CAMEL-10135,1,0
CAMEL-885,1,0
CAMEL-8570,1,0
CAMEL-6191,1,0
CAMEL-17901,1,0
CAMEL-16704,1.6666666666666667,0.5773502691896257
CAMEL-17440,1,0
CAMEL-4982,1,0
CAMEL-7224,1,0
CAMEL-16657,1,0
CAMEL-12540,1,0
CAMEL-16661,1,0
CAMEL-8583,3,0
CAMEL-18253,1,0
CAMEL-15793,1,0
CAMEL-15149,1,0
CAMEL-17153,1,0
CAMEL-16927,1,0
CAMEL-6807,1,0
CAMEL-5442,1,0
CAMEL-17184,1.5,0.7071067811865476
CAMEL-10380,1,0
CAMEL-13577,1,0
CAMEL-6967,1,0
CAMEL-3271,1,0
CAMEL-14990,2,0
CAMEL-11234,1,0
CAMEL-17393,1,0
CAMEL-8427,2,0
CAMEL-13497,1,0
CAMEL-14739,1,0
CAMEL-16863,1,0
CAMEL-8708,1,0
CAMEL-11264,1,0
CAMEL-8871,2,0
CAMEL-12410,1,0
CAMEL-5005,1,0
CAMEL-15871,2,0
CAMEL-10657,1,0
CAMEL-12589,1,0
CAMEL-5774,1,0
CAMEL-4167,1,0
CAMEL-8270,2,0
CAMEL-13667,2,0
CAMEL-18123,1,0
CAMEL-16563,2,0
CAMEL-8783,1,0
CAMEL-6326,1,0
CAMEL-10805,1,0
CAMEL-6593,1,0
CAMEL-17009,1,0
CAMEL-11510,1,0
CAMEL-18039,1,0
CAMEL-18089,1,0
CAMEL-5620,1,0
CAMEL-7488,1,0
CAMEL-8765,1,0
CAMEL-15321,2,0
CAMEL-5543,1,0
CAMEL-10440,1,0
CAMEL-7173,1,0
CAMEL-6204,1,0
CAMEL-2336,1,0
CAMEL-13613,1,0
CAMEL-11723,1,0
CAMEL-9973,3,0
CAMEL-9035,1,0
CAMEL-8864,1,0
CAMEL-7937,1,0
CAMEL-13400,2,0
CAMEL-8125,1,0
CAMEL-11524,1,0
CAMEL-9839,2,0
CAMEL-480,1,0
CAMEL-10664,1,0
CAMEL-12571,1,0
CAMEL-15749,1,0
CAMEL-3526,1,0
CAMEL-3133,1,0
CAMEL-16442,1,0
CAMEL-15037,1,0
CAMEL-1652,1,0
CAMEL-1974,1,0
CAMEL-15803,1,0
CAMEL-16532,1,0
CAMEL-12284,1,0
CAMEL-12889,2,0
CAMEL-10442,1,0
CAMEL-8017,1,0
CAMEL-15957,1,0
CAMEL-5023,2,0
CAMEL-17274,1,0
CAMEL-5424,1,0
CAMEL-14413,2,0
CAMEL-12456,1,0
CAMEL-5156,1,0
CAMEL-9780,1,0
CAMEL-7443,1,0
CAMEL-11810,1,0
CAMEL-13093,1,0
CAMEL-16241,1,0
CAMEL-9126,1,0
CAMEL-10406,1,0
CAMEL-15349,1,0
CAMEL-10104,1,0
CAMEL-879,1,0
CAMEL-13630,1.5,0.7071067811865476
CAMEL-6996,2,0
CAMEL-17131,1,0
CAMEL-14010,1,0
CAMEL-14621,1,0
CAMEL-17651,1,0
CAMEL-17723,1,0
CAMEL-12875,2,0
CAMEL-14026,1,0
CAMEL-16530,1,0
CAMEL-12096,1,0
CAMEL-4099,1,0
CAMEL-15610,1,0
CAMEL-18255,1,0
CAMEL-17366,1,0
CAMEL-17545,1,0
CAMEL-806,1,0
CAMEL-13640,1,0
CAMEL-5406,1,0
CAMEL-7733,2,0
CAMEL-11811,1,0
CAMEL-6695,1,0
CAMEL-16180,3,0
CAMEL-13536,1,0
CAMEL-17401,2,0
CAMEL-7356,1,0
CAMEL-17506,1,0
CAMEL-2182,1,0
CAMEL-14296,1,0
CAMEL-3428,1,0
CAMEL-9167,1,0
CAMEL-10708,1,0
CAMEL-6313,1,0
CAMEL-10964,1,0
CAMEL-13325,1,0
CAMEL-14303,1,0
CAMEL-12428,1,0
CAMEL-13170,1,0
CAMEL-11937,1,0
CAMEL-5570,1,0
CAMEL-3925,1,0
CAMEL-14865,1,0
CAMEL-16091,1,0
CAMEL-1898,2,0
CAMEL-9094,1,0
CAMEL-10171,1,0
CAMEL-8933,1,0
CAMEL-15165,1,0
CAMEL-12994,2,0
CAMEL-7607,1,0
CAMEL-13388,1,0
CAMEL-16225,1,0
CAMEL-12963,1,0
CAMEL-11866,1,0
CAMEL-15662,1,0
CAMEL-14324,1,0
CAMEL-13750,1,0
CAMEL-7055,1,0
CAMEL-12851,1,0
CAMEL-12912,1,0
CAMEL-10727,1,0
CAMEL-17971,1,0
CAMEL-3489,1,0
CAMEL-12038,1,0
CAMEL-12593,1,0
CAMEL-6033,1,0
CAMEL-11288,1,0
CAMEL-6851,1,0
CAMEL-16356,1,0
CAMEL-3203,1,0
CAMEL-9724,1,0
CAMEL-3448,1,0
CAMEL-12120,1,0
CAMEL-15180,1,0
CAMEL-17295,1,0
CAMEL-15815,1,0
CAMEL-5773,1,0
CAMEL-16707,1,0
CAMEL-15107,1,0
CAMEL-14633,1,0
CAMEL-16622,1,0
CAMEL-15593,2,0
CAMEL-13549,1,0
CAMEL-8768,1,0
CAMEL-14591,1,0
CAMEL-9075,1,0
CAMEL-9872,1,0
CAMEL-9718,1,0
CAMEL-15930,1,0
CAMEL-9527,1,0
CAMEL-9968,1,0
CAMEL-16489,1,0
CAMEL-14873,2,0
CAMEL-13504,1,0
CAMEL-6093,1,0
CAMEL-6333,1,0
CAMEL-16634,1,0
CAMEL-17676,1,0
CAMEL-10461,1,0
CAMEL-14126,1,0
CAMEL-17702,1,0
CAMEL-17159,1,0
CAMEL-16715,1,0
CAMEL-5400,1,0
CAMEL-9246,1,0
CAMEL-9710,1,0
CAMEL-8993,1,0
CAMEL-9165,1,0
CAMEL-920,1,0
CAMEL-2156,1,0
CAMEL-11120,1,0
CAMEL-11437,1,0
CAMEL-5782,1,0
CAMEL-9606,1,0
CAMEL-13014,2,0
CAMEL-2408,1,0
CAMEL-7925,1,0
CAMEL-17765,1,0
CAMEL-11589,2,0
CAMEL-17503,1,0
CAMEL-14624,1,0
CAMEL-9695,1,0
CAMEL-9090,1,0
CAMEL-13592,1,0
CAMEL-5641,1,0
CAMEL-9177,1,0
CAMEL-8875,1,0
CAMEL-4022,1,0
CAMEL-16419,1,0
CAMEL-3124,1,0
CAMEL-15420,1,0
CAMEL-7456,1,0
CAMEL-17492,1,0
CAMEL-3141,1,0
CAMEL-12395,1,0
CAMEL-4984,1,0
CAMEL-9144,1,0
CAMEL-9483,1,0
CAMEL-12852,1,0
CAMEL-715,1,0
CAMEL-15874,1,0
CAMEL-5880,1,0
CAMEL-2854,1,0
CAMEL-17590,3,0
CAMEL-18232,1,0
CAMEL-6822,1,0
CAMEL-14579,1,0
CAMEL-9896,2,0
CAMEL-11387,1,0
CAMEL-13254,1,0
CAMEL-6307,1,0
CAMEL-6025,1,0
CAMEL-5063,1,0
CAMEL-12112,1,0
CAMEL-2187,1,0
CAMEL-8585,2,0
CAMEL-15522,1,0
CAMEL-13267,1,0
CAMEL-14842,2,0
CAMEL-14457,1,0
CAMEL-8748,1,0
CAMEL-9463,1,0
CAMEL-14108,3,0
CAMEL-1964,1,0
CAMEL-11876,1,0
CAMEL-13415,1,0
CAMEL-15903,1,0
CAMEL-16658,1,0
CAMEL-14615,1,0
CAMEL-6069,1,0
CAMEL-6716,1,0
CAMEL-14197,1,0
CAMEL-10880,1,0
CAMEL-14387,2,0
CAMEL-17137,1,0
CAMEL-12058,1,0
CAMEL-9089,1,0
CAMEL-13648,3,0
CAMEL-16189,1,0
CAMEL-6758,1,0
CAMEL-15320,1,0
CAMEL-14162,1,0
CAMEL-3504,1,0
CAMEL-16235,1,0
CAMEL-14225,2,0
CAMEL-8901,1,0
CAMEL-10253,1,0
CAMEL-10384,1,0
CAMEL-14099,3,0
CAMEL-11725,2,0
CAMEL-7953,1,0
CAMEL-6086,1,0
CAMEL-10315,1,0
CAMEL-5582,1,0
CAMEL-17857,1,0
CAMEL-7665,1,0
CAMEL-6784,1,0
CAMEL-12758,1,0
CAMEL-9230,1,0
CAMEL-17162,1,0
CAMEL-1529,1,0
CAMEL-11846,1,0
CAMEL-10817,1,0
CAMEL-5888,1,0
CAMEL-17524,1,0
CAMEL-16942,1,0
CAMEL-8841,1,0
CAMEL-17134,1,0
CAMEL-12063,1,0
CAMEL-15338,1,0
CAMEL-6574,2,0
CAMEL-8757,1,0
CAMEL-14224,1,0
CAMEL-16922,1,0
CAMEL-7377,1,0
CAMEL-10123,1,0
CAMEL-3130,1,0
CAMEL-14597,1,0
CAMEL-1794,1,0
CAMEL-13722,1,0
CAMEL-8382,1,0
CAMEL-14740,2,0
CAMEL-11658,1,0
CAMEL-3743,1,0
CAMEL-3749,1,0
CAMEL-9666,1,0
CAMEL-12871,2,0
CAMEL-9570,1,0
CAMEL-6679,1,0
CAMEL-10174,1,0
CAMEL-10304,2,0
CAMEL-13443,1,0
CAMEL-17655,1,0
CAMEL-2018,1,0
CAMEL-10496,3,0
CAMEL-17591,1,0
CAMEL-16818,1,0
CAMEL-9058,2,0
CAMEL-15344,1,0
CAMEL-9070,1,0
CAMEL-8272,1,0
CAMEL-10365,1,0
CAMEL-9935,1,0
CAMEL-12991,3,0
CAMEL-6187,1,0
CAMEL-5835,1,0
CAMEL-5223,2,0
CAMEL-9689,1,0
CAMEL-10453,1,0
CAMEL-2456,1,0
CAMEL-9217,1,0
CAMEL-14999,1,0
CAMEL-10272,1,0
CAMEL-1839,1,0
CAMEL-6789,2,0
CAMEL-8498,1,0
CAMEL-5710,1,0
CAMEL-6441,1,0
CAMEL-13468,1,0
CAMEL-5404,1,0
CAMEL-1356,1,0
CAMEL-8887,2,0
CAMEL-9043,1,0
CAMEL-7568,1,0
CAMEL-2095,1,0
CAMEL-16515,1,0
CAMEL-8217,1,0
CAMEL-15062,1,0
CAMEL-7805,2,0
CAMEL-16034,1,0
CAMEL-7806,2,0
CAMEL-4388,1,0
CAMEL-612,2,0
CAMEL-12940,1,0
CAMEL-15526,2,0
CAMEL-13621,1,0
CAMEL-16938,1,0
CAMEL-16857,1,0
CAMEL-9245,1,0
CAMEL-8424,1,0
CAMEL-18088,1,0
CAMEL-16428,1,0
CAMEL-17768,1,0
CAMEL-18236,1,0
CAMEL-14823,1,0
CAMEL-14242,1,0
CAMEL-15750,1,0
CLOUDSTACK-5646,1,0
CLOUDSTACK-6996,1,0
CLOUDSTACK-3228,1,0
CLOUDSTACK-5161,1,0
CLOUDSTACK-8225,3,0
CLOUDSTACK-4783,1,0
CLOUDSTACK-2284,1,0
CLOUDSTACK-2792,1,0
CLOUDSTACK-1767,1,0
CLOUDSTACK-2110,1,0
CLOUDSTACK-2730,1.3333333333333333,0.5773502691896257
CLOUDSTACK-2528,1,0
CLOUDSTACK-1950,1,0
CLOUDSTACK-8688,1,0
CLOUDSTACK-4823,1,0
CLOUDSTACK-7403,1,0
CLOUDSTACK-3980,1,0
CLOUDSTACK-2424,2,0
CLOUDSTACK-6662,1,0
CLOUDSTACK-2981,1,0
CLOUDSTACK-2845,1,0
CLOUDSTACK-276,1,0
CLOUDSTACK-1766,1,0
CLOUDSTACK-3102,1,0
CLOUDSTACK-2616,1,0
CLOUDSTACK-4486,1,0
CLOUDSTACK-4746,1,0
CLOUDSTACK-3968,1,0
CLOUDSTACK-6099,1,0
CLOUDSTACK-9493,1,0
CLOUDSTACK-8690,1,0
CLOUDSTACK-2823,1,0
CLOUDSTACK-2729,2,0
CLOUDSTACK-7165,1,0
CLOUDSTACK-8148,1,0
CLOUDSTACK-8799,1,0
CLOUDSTACK-251,1,0
CLOUDSTACK-1553,1,0
CLOUDSTACK-8008,1,0
CLOUDSTACK-4362,1,0
CLOUDSTACK-10381,2,0
CLOUDSTACK-4474,1,0
CLOUDSTACK-8144,1,0
CLOUDSTACK-4164,1,0
CLOUDSTACK-4072,1.6666666666666667,0.5773502691896257
CLOUDSTACK-292,1,0
CLOUDSTACK-9849,2,0
CLOUDSTACK-7839,1,0
CLOUDSTACK-1276,2,0
CLOUDSTACK-7671,2,0
CLOUDSTACK-4480,1,0
CLOUDSTACK-3364,1,0
CLOUDSTACK-9042,1,0
CLOUDSTACK-5167,1,0
CLOUDSTACK-1350,1,0
CLOUDSTACK-2194,2,0
CLOUDSTACK-272,1,0
CLOUDSTACK-1721,1,0
CLOUDSTACK-3782,2,0
CLOUDSTACK-3091,2,0
CLOUDSTACK-1588,1,0
CLOUDSTACK-7821,1,0
CLOUDSTACK-1316,1,0
CLOUDSTACK-1550,1,0
CLOUDSTACK-3895,1,0
CLOUDSTACK-8192,1,0
CLOUDSTACK-1236,1,0
CLOUDSTACK-8918,3,0
CLOUDSTACK-3669,1,0
CLOUDSTACK-7721,1,0
CLOUDSTACK-4493,1,0
CLOUDSTACK-4016,1,0
CLOUDSTACK-7225,1,0
CLOUDSTACK-8200,2,0
CLOUDSTACK-2758,1,0
CLOUDSTACK-7825,1,0
CLOUDSTACK-4148,1,0
CLOUDSTACK-3182,1,0
CLOUDSTACK-5434,2,0
CLOUDSTACK-3232,1,0
